,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,direct_radiation,sunshine_duration,wind_speed_10m,wind_direction_10m
0,2020-02-06 00:00:00+00:00,1.9585,76.202545,-1.7915,-2.8784018,0.0,0.0,0.0,0.0,0.0,16.808569,260.13425
1,2020-02-06 01:00:00+00:00,2.8585,74.97192,-1.1415,-2.1318326,0.0,0.0,0.0,0.0,0.0,18.486622,263.29025
2,2020-02-06 02:00:00+00:00,2.3585,79.98513,-0.7415,-2.5636747,0.0,0.0,0.0,0.0,0.0,18.416384,265.51547
3,2020-02-06 03:00:00+00:00,2.2585,81.7395,-0.54150003,-2.678904,0.0,0.0,0.0,0.0,0.0,18.72346,268.89832
4,2020-02-06 04:00:00+00:00,2.4085,82.057655,-0.3415,-2.450538,0.0,0.0,0.0,0.0,0.0,18.391735,273.3664
5,2020-02-06 05:00:00+00:00,2.6085,81.78672,-0.19150001,-2.183736,0.0,0.0,0.0,0.0,0.0,18.089775,275.7105
6,2020-02-06 06:00:00+00:00,2.9585001,81.24298,0.0585,-1.6695383,0.0,0.0,0.0,0.0,0.0,17.227419,280.84027
7,2020-02-06 07:00:00+00:00,3.1585,81.56509,0.3085,-1.347403,0.0,0.0,0.0,0.0,0.0,16.65754,276.20334
8,2020-02-06 08:00:00+00:00,3.6085,81.62606,0.7585,-0.8660495,0.0,0.0,0.0,3.0,0.0,16.93531,272.43658
9,2020-02-06 09:00:00+00:00,4.0585,82.27515,1.3085,-0.28488207,0.0,0.0,0.0,4.0,0.0,16.65754,263.79663
10,2020-02-06 10:00:00+00:00,4.8585,80.6343,1.8085,-0.4496665,0.0,0.0,0.0,10.0,0.0,23.857979,275.19434
11,2020-02-06 11:00:00+00:00,5.3585,80.41787,2.2585,0.6667948,0.0,0.0,0.0,14.0,0.0,20.172853,272.04535
12,2020-02-06 12:00:00+00:00,5.2085,83.60352,2.6585,0.2753191,0.0,0.0,0.0,10.0,0.0,22.3229,269.076
13,2020-02-06 13:00:00+00:00,5.6584997,81.90017,2.8085,1.1189132,0.0,0.0,0.0,4.0,0.0,19.813087,267.91748
14,2020-02-06 14:00:00+00:00,5.7085,81.04048,2.7085001,0.83746195,0.0,0.0,0.0,6.0,0.0,21.96,270.0
15,2020-02-06 15:00:00+00:00,5.5585,80.73257,2.5085,0.89672136,0.0,0.0,0.0,0.0,0.0,20.275383,276.11542
16,2020-02-06 16:00:00+00:00,5.5585,79.87627,2.3585,0.92714596,0.0,0.0,0.0,0.0,0.0,19.881649,275.19434
17,2020-02-06 17:00:00+00:00,5.6085,77.08786,1.9085001,0.9138918,0.0,0.0,0.0,0.0,0.0,19.770523,280.49142
18,2020-02-06 18:00:00+00:00,5.5585,76.25785,1.7085,0.8808899,0.0,0.0,0.0,0.0,0.0,19.416653,280.68484
19,2020-02-06 19:00:00+00:00,5.4585,77.06345,1.7585001,0.9108391,0.0,0.0,0.0,0.0,0.0,18.584509,278.91486
20,2020-02-06 20:00:00+00:00,5.3585,77.3232,1.7085,0.9265976,0.0,0.0,0.0,0.0,0.0,17.731598,275.82623
21,2020-02-06 21:00:00+00:00,5.3085,77.86999,1.7585001,1.1748195,0.0,0.0,0.0,0.0,0.0,15.745627,280.53912
22,2020-02-06 22:00:00+00:00,5.3085,78.99031,1.9585,1.4044547,0.0,0.0,0.0,0.0,0.0,14.408997,282.99463
23,2020-02-06 23:00:00+00:00,5.2584996,80.97833,2.2585,1.4699216,0.0,0.0,0.0,0.0,0.0,13.979871,281.88864
24,2020-02-07 00:00:00+00:00,5.2085,82.71786,2.5085,1.236855,0.0,0.0,0.0,0.0,0.0,15.542662,283.39252
25,2020-02-07 01:00:00+00:00,5.1584997,84.79182,2.8085,1.3821535,0.0,0.0,0.0,0.0,0.0,14.578888,290.22495
26,2020-02-07 02:00:00+00:00,5.1584997,86.61167,3.1085,1.5648985,0.0,0.0,0.0,0.0,0.0,13.708391,293.1986
27,2020-02-07 03:00:00+00:00,5.1085,88.774185,3.4085,1.7393947,0.0,0.0,0.0,0.0,0.0,12.55879,297.2995
28,2020-02-07 04:00:00+00:00,5.1085,90.67016,3.7085001,2.0260582,0.0,0.0,0.0,0.0,0.0,10.990322,301.60745
29,2020-02-07 05:00:00+00:00,5.1584997,91.95708,3.9585001,2.2569928,0.0,0.0,0.0,0.0,0.0,10.086427,304.82455
30,2020-02-07 06:00:00+00:00,5.0084996,94.234825,4.1584997,2.353373,0.0,0.0,0.0,0.0,0.0,8.669949,311.63345
31,2020-02-07 07:00:00+00:00,5.0585,94.89945,4.3085,2.584262,0.0,0.0,0.0,0.0,0.0,7.6367526,315.0001
32,2020-02-07 08:00:00+00:00,5.5585,92.62766,4.4585,2.964167,0.0,0.0,0.0,1.0,0.0,8.669949,318.36655
33,2020-02-07 09:00:00+00:00,6.2584996,85.81454,4.0585,3.6000586,0.0,0.0,0.0,15.0,256.1142,8.557102,337.75092
34,2020-02-07 10:00:00+00:00,6.9084997,78.67366,3.4585001,4.690201,0.0,0.0,0.0,80.0,3600.0,4.73506,8.746089
35,2020-02-07 11:00:00+00:00,7.1584997,76.25424,3.2585,5.169346,0.0,0.0,0.0,53.0,2622.8953,2.9024127,29.744795
36,2020-02-07 12:00:00+00:00,6.5084996,79.17046,3.1585,4.3113937,0.0,0.0,0.0,17.0,0.0,4.198285,30.963696
37,2020-02-07 13:00:00+00:00,6.6085,78.074036,3.0585,4.487816,0.0,0.0,0.0,6.0,0.0,3.5455887,66.037506
38,2020-02-07 14:00:00+00:00,6.7085,76.7207,2.9085,4.6044483,0.0,0.0,0.0,1.0,0.0,3.2399998,90.0
39,2020-02-07 15:00:00+00:00,6.6085,78.074036,3.0585,4.698756,0.0,0.0,0.0,1.0,0.0,2.0991426,120.96369
40,2020-02-07 16:00:00+00:00,5.9585,85.18133,3.6585,3.8706331,0.0,0.0,0.0,1.0,0.0,4.1046314,127.875046
41,2020-02-07 17:00:00+00:00,5.3585,86.02222,3.2085001,3.1706567,0.0,0.0,0.0,0.0,0.0,4.198285,120.96369
42,2020-02-07 18:00:00+00:00,5.0084996,87.52035,3.1085,2.3785505,0.0,0.0,0.0,0.0,0.0,7.10031,120.46546
43,2020-02-07 19:00:00+00:00,5.0084996,88.45286,3.2585,2.0642438,0.0,0.0,0.0,0.0,0.0,9.449572,139.63554
44,2020-02-07 20:00:00+00:00,4.8085,91.289894,3.5085,1.9859457,0.0,0.0,0.0,0.0,0.0,8.942214,139.89915
45,2020-02-07 21:00:00+00:00,4.5585,93.883514,3.6585,1.8950424,0.0,0.0,0.0,0.0,0.0,8.049845,153.43501
46,2020-02-07 22:00:00+00:00,4.1085,95.53254,3.4585001,1.4979529,0.0,0.0,0.0,0.0,0.0,7.42159,165.96373
47,2020-02-07 23:00:00+00:00,3.8085,94.84895,3.0585,0.86591053,0.0,0.0,0.0,0.0,0.0,9.178235,168.69011
48,2020-02-08 00:00:00+00:00,4.1085,94.19394,3.2585,1.1334081,0.0,0.0,0.0,0.0,0.0,9.659814,153.43501
49,2020-02-08 01:00:00+00:00,3.8585,94.1825,3.0085,0.7407837,0.0,0.0,0.0,0.0,0.0,10.315115,150.75127
50,2020-02-08 02:00:00+00:00,3.6585,94.84284,2.9085,0.3662343,0.0,0.0,0.0,0.0,0.0,11.384198,145.30478
51,2020-02-08 03:00:00+00:00,3.2585,95.502304,2.6085,-0.07226467,0.0,0.0,0.0,0.0,0.0,11.269782,153.43501
52,2020-02-08 04:00:00+00:00,2.5085,96.159454,1.9585,-1.0805631,0.0,0.0,0.0,0.0,0.0,12.245293,155.69547
53,2020-02-08 05:00:00+00:00,2.0585,96.1456,1.5085001,-1.5988538,0.0,0.0,0.0,0.0,0.0,12.181625,161.0295
54,2020-02-08 06:00:00+00:00,1.7085,95.44641,1.0585,-2.0187833,0.0,0.0,0.0,0.0,0.0,12.144331,168.0239
55,2020-02-08 07:00:00+00:00,1.5585,94.41538,0.7585,-2.320663,0.0,0.0,0.0,1.0,0.0,12.849528,168.69011
56,2020-02-08 08:00:00+00:00,2.8085,89.53435,1.2585001,-1.2979248,0.0,0.0,0.0,43.0,2734.698,14.973576,170.31128
57,2020-02-08 09:00:00+00:00,4.4585,82.0334,1.6585001,0.27234888,0.0,0.0,0.0,136.0,3600.0,15.986595,172.23492
58,2020-02-08 10:00:00+00:00,5.9585,74.97539,1.8585,1.6709509,0.0,0.0,0.0,224.0,3600.0,16.919998,180.0
59,2020-02-08 11:00:00+00:00,7.1584997,67.57222,1.5585,2.6364107,0.0,0.0,0.0,282.0,3600.0,18.175545,187.96953
60,2020-02-08 12:00:00+00:00,7.6085,63.673817,1.1585001,3.2496595,0.0,0.0,0.0,299.0,3600.0,16.595179,183.73132
61,2020-02-08 13:00:00+00:00,8.158501,60.89606,1.0585,3.8262405,0.0,0.0,0.0,271.0,3600.0,16.299694,186.3401
62,2020-02-08 14:00:00+00:00,8.3085,60.93264,1.2085,4.034395,0.0,0.0,0.0,205.0,3600.0,16.071491,195.59286
63,2020-02-08 15:00:00+00:00,7.5585,66.46014,1.7085,3.9169369,0.0,0.0,0.0,111.0,3600.0,12.313893,195.25517
64,2020-02-08 16:00:00+00:00,5.4585,73.02879,1.0085,1.9285436,0.0,0.0,0.0,24.0,1635.1522,10.739833,193.57045
65,2020-02-08 17:00:00+00:00,4.5084996,76.080956,0.6585,0.8300104,0.0,0.0,0.0,0.0,0.0,11.367109,190.95403
66,2020-02-08 18:00:00+00:00,4.4084997,76.891594,0.70849997,0.7010479,0.0,0.0,0.0,0.0,0.0,11.620809,196.18927
67,2020-02-08 19:00:00+00:00,4.1584997,78.532135,0.7585,0.47296476,0.0,0.0,0.0,0.0,0.0,11.525623,194.47034
68,2020-02-08 20:00:00+00:00,4.4585,77.17736,0.8085,0.66616344,0.0,0.0,0.0,0.0,0.0,12.313893,195.25517
69,2020-02-08 21:00:00+00:00,4.7584996,76.94909,1.0585,0.8301277,0.0,0.0,0.0,0.0,0.0,13.527572,205.2011
70,2020-02-08 22:00:00+00:00,4.9585,77.258545,1.3085,1.095623,0.0,0.0,0.0,0.0,0.0,13.363711,207.25525
71,2020-02-08 23:00:00+00:00,4.3585,80.56365,1.3085,0.6593971,0.0,0.0,0.0,0.0,0.0,12.24,208.07239
72,2020-02-09 00:00:00+00:00,4.3585,81.14349,1.4085001,0.5523453,0.0,0.0,0.0,0.0,0.0,13.089354,211.50421
73,2020-02-09 01:00:00+00:00,5.2085,77.57614,1.6085,1.4177532,0.0,0.0,0.0,0.0,0.0,13.217443,209.35765
74,2020-02-09 02:00:00+00:00,5.4585,76.78846,1.7085,1.6635962,0.0,0.0,0.0,0.0,0.0,13.363711,207.25525
75,2020-02-09 03:00:00+00:00,5.6584997,76.27461,1.8085,1.8787503,0.0,0.0,0.0,0.0,0.0,13.37825,203.80595
76,2020-02-09 04:00:00+00:00,5.5084996,76.522644,1.7085,1.4196768,0.0,0.0,0.0,0.0,0.0,15.379206,200.55612
77,2020-02-09 05:00:00+00:00,4.7085,79.18276,1.4085001,0.4698639,0.0,0.0,0.0,0.0,0.0,16.055353,199.65392
78,2020-02-09 06:00:00+00:00,4.4084997,78.85374,1.0585,-0.091650486,0.0,0.0,0.0,0.0,0.0,17.447933,201.80147
79,2020-02-09 07:00:00+00:00,4.7085,76.114784,0.8585,-0.13716364,0.0,0.0,0.0,1.0,0.0,19.592731,200.4329
80,2020-02-09 08:00:00+00:00,6.1085,71.3382,1.3085,0.83958435,0.0,0.0,0.0,34.0,2857.0693,23.006226,200.13638
81,2020-02-09 09:00:00+00:00,7.6085,69.871735,2.4585001,2.609006,0.0,0.0,0.0,90.0,3600.0,22.530937,192.926
82,2020-02-09 10:00:00+00:00,9.3085,67.076935,3.5085,4.1558743,0.0,0.0,0.0,176.0,3600.0,24.923338,190.82297
83,2020-02-09 11:00:00+00:00,10.908501,62.430496,4.0085,5.404112,0.0,0.0,0.0,285.0,3600.0,28.006058,197.96924
84,2020-02-09 12:00:00+00:00,11.0085,62.893314,4.2085,5.242111,0.0,0.0,0.0,194.0,3600.0,30.0767,191.0409
85,2020-02-09 13:00:00+00:00,11.408501,62.98626,4.6085,5.616453,0.0,0.0,0.0,75.0,3600.0,30.811037,186.70975
86,2020-02-09 14:00:00+00:00,11.9585,60.106808,4.4585,5.3059387,0.0,0.0,0.0,68.0,3600.0,36.50052,194.85866
87,2020-02-09 15:00:00+00:00,11.658501,57.96179,3.6585,4.8897085,0.0,0.0,0.0,25.0,2037.6555,36.204617,199.1557
88,2020-02-09 16:00:00+00:00,11.4585,56.298485,3.0585,4.6684914,0.0,0.0,0.0,3.0,0.0,35.565376,201.37068
89,2020-02-09 17:00:00+00:00,11.3085,57.669468,3.2585,4.2805157,0.1,0.1,0.0,0.0,0.0,37.45557,197.9126
90,2020-02-09 18:00:00+00:00,11.9585,51.648273,2.3085,4.551358,0.0,0.0,0.0,0.0,0.0,38.85666,203.47742
91,2020-02-09 19:00:00+00:00,11.408501,56.086735,2.9585001,3.9379416,0.1,0.1,0.0,0.0,0.0,40.104065,204.95473
92,2020-02-09 20:00:00+00:00,10.5585,63.453835,3.9085,3.5066767,0.4,0.4,0.0,0.0,0.0,38.48129,207.28412
93,2020-02-09 21:00:00+00:00,9.4585,77.16578,5.6584997,2.743524,1.4,1.4,0.0,0.0,0.0,38.67278,208.9509
94,2020-02-09 22:00:00+00:00,9.8585005,76.1697,5.8585,3.0645084,1.3,1.3,0.0,0.0,0.0,39.518097,210.0685
95,2020-02-09 23:00:00+00:00,10.408501,71.414764,5.4585,3.5361385,0.0,0.0,0.0,0.0,0.0,39.45245,207.7341
96,2020-02-10 00:00:00+00:00,12.5585,55.9895,4.0085,4.9490547,0.1,0.1,0.0,0.0,0.0,42.44032,214.63374
97,2020-02-10 01:00:00+00:00,12.7085,59.456,5.0084996,4.972563,0.7,0.7,0.0,0.0,0.0,44.71252,217.14677
98,2020-02-10 02:00:00+00:00,11.8085,72.42219,7.0084996,4.700614,0.6,0.6,0.0,0.0,0.0,43.488533,233.4146
99,2020-02-10 03:00:00+00:00,8.8085,86.67404,6.7085,3.7911015,4.8,4.8,0.0,0.0,0.0,28.66694,277.21417
100,2020-02-10 04:00:00+00:00,7.9585,85.69564,5.7085,3.8815184,2.8,2.8,0.0,0.0,0.0,20.65848,247.4569
101,2020-02-10 05:00:00+00:00,8.658501,81.7233,5.7085,2.6109195,0.4,0.4,0.0,0.0,0.0,34.171566,249.6558
102,2020-02-10 06:00:00+00:00,7.7584996,85.37787,5.4585,2.2721844,0.5,0.5,0.0,0.0,0.0,29.947153,242.81897
103,2020-02-10 07:00:00+00:00,7.5585,86.24991,5.4084997,1.6467886,1.1,1.1,0.0,0.0,0.0,32.789658,250.76923
104,2020-02-10 08:00:00+00:00,7.4585,85.0491,5.1085,1.7786393,0.6,0.6,0.0,9.0,270.60602,30.758411,253.68607
105,2020-02-10 09:00:00+00:00,7.9585,79.9414,4.7085,2.2140975,0.0,0.0,0.0,7.0,0.0,30.625402,252.20392
106,2020-02-10 10:00:00+00:00,8.7085,76.24408,4.7584996,2.780353,0.2,0.2,0.0,111.0,3600.0,31.956968,247.47939
107,2020-02-10 11:00:00+00:00,7.0585,82.66094,4.3085,-0.4666295,0.4,0.4,0.0,10.0,0.0,42.273567,265.11487
108,2020-02-10 12:00:00+00:00,6.8585,80.91318,3.8085,0.10627794,0.2,0.2,0.0,51.0,2135.6099,36.290424,259.136
109,2020-02-10 13:00:00+00:00,6.8085,76.737114,3.0085,0.028909683,0.4,0.4,0.0,72.0,3600.0,35.428463,264.75296
110,2020-02-10 14:00:00+00:00,6.3085,76.38309,2.4585001,-1.8318534,0.2,0.2,0.0,27.0,913.8389,44.067295,265.31418
111,2020-02-10 15:00:00+00:00,5.8585,75.765434,1.9085001,-1.4433265,0.1,0.1,0.0,37.0,3600.0,37.648838,263.9624
112,2020-02-10 16:00:00+00:00,5.2085,77.29899,1.5585,-1.6174612,0.2,0.2,0.0,12.0,809.09174,33.97187,260.23828
113,2020-02-10 17:00:00+00:00,5.0585,75.90081,1.1585001,-1.7142143,0.1,0.1,0.0,0.0,0.0,33.145424,261.2539
114,2020-02-10 18:00:00+00:00,5.1085,71.39969,0.3585,-1.493248,0.0,0.0,0.0,0.0,0.0,31.085323,256.60748
115,2020-02-10 19:00:00+00:00,4.5585,70.77559,-0.2915,-1.2798405,0.0,0.0,0.0,0.0,0.0,25.161398,250.78723
116,2020-02-10 20:00:00+00:00,4.1584997,70.953835,-0.6415,-1.1069789,0.0,0.0,0.0,0.0,0.0,20.87379,237.6804
117,2020-02-10 21:00:00+00:00,3.8585,70.37762,-1.0415,-1.1106417,0.0,0.0,0.0,0.0,0.0,18.440998,218.65984
118,2020-02-10 22:00:00+00:00,4.0585,73.03115,-0.3415,-1.1013753,0.3,0.3,0.0,0.0,0.0,20.456745,208.36896
119,2020-02-10 23:00:00+00:00,3.5085,88.00485,1.7085,-1.2023742,1.1,1.1,0.0,0.0,0.0,19.64228,206.09537
120,2020-02-11 00:00:00+00:00,5.2085,82.424484,2.4585001,-0.8018813,0.0,0.0,0.0,0.0,0.0,29.460672,218.55049
121,2020-02-11 01:00:00+00:00,4.7085,85.953896,2.5585,-1.4435487,0.6,0.6,0.0,0.0,0.0,30.555498,235.56094
122,2020-02-11 02:00:00+00:00,4.3585,87.45874,2.4585001,-1.9283099,0.2,0.2,0.0,0.0,0.0,31.355152,257.39984
123,2020-02-11 03:00:00+00:00,3.7585,82.23588,1.0085,-2.53095,0.0,0.0,0.0,0.0,0.0,29.660152,275.5721
124,2020-02-11 04:00:00+00:00,3.5085,79.28782,0.2585,-2.934723,0.0,0.0,0.0,0.0,0.0,29.888672,268.6197
125,2020-02-11 05:00:00+00:00,2.9585001,83.3274,0.4085,-4.1175027,0.1,0.1,0.0,0.0,0.0,34.38895,263.9911
126,2020-02-11 06:00:00+00:00,2.8085,82.70782,0.1585,-3.8835917,0.1,0.1,0.0,0.0,0.0,31.487139,264.09396
127,2020-02-11 07:00:00+00:00,3.0585,76.66793,-0.6415,-3.684785,0.0,0.0,0.0,1.0,0.0,31.006012,254.51144
128,2020-02-11 08:00:00+00:00,3.8085,67.33752,-1.6915,-3.5604925,0.0,0.0,0.0,8.0,45.63451,34.268143,250.99393
129,2020-02-11 09:00:00+00:00,4.0085,68.12679,-1.3414999,-3.0716734,0.2,0.2,0.0,21.0,842.0194,32.623226,247.96371
130,2020-02-11 10:00:00+00:00,4.9585,60.105106,-2.1415,-3.0026326,0.0,0.0,0.0,17.0,0.0,37.909554,251.73701
131,2020-02-11 11:00:00+00:00,6.0585,52.48736,-2.9415,-2.85188,0.0,0.0,0.0,54.0,2462.3464,43.70257,258.59753
132,2020-02-11 12:00:00+00:00,6.4585,54.376972,-2.0915,-2.588941,0.0,0.0,0.0,187.0,3600.0,45.40569,255.30263
133,2020-02-11 13:00:00+00:00,6.3585,55.565876,-1.8915,-1.7026525,0.0,0.0,0.0,119.0,3600.0,38.8283,252.74095
134,2020-02-11 14:00:00+00:00,6.4084997,56.81899,-1.5415,-1.0116253,0.1,0.1,0.0,132.0,3600.0,34.763775,254.38054
135,2020-02-11 15:00:00+00:00,5.7085,58.546055,-1.7915,-1.7061734,0.1,0.1,0.0,40.0,3600.0,34.488674,256.1088
136,2020-02-11 16:00:00+00:00,5.1085,59.700706,-2.0915,-2.3148565,0.0,0.0,0.0,14.0,1124.9521,34.268143,260.93356
137,2020-02-11 17:00:00+00:00,4.3585,64.551384,-1.7414999,-2.8706536,0.0,0.0,0.0,0.0,0.0,33.26252,260.028
138,2020-02-11 18:00:00+00:00,3.5585,74.009346,-0.6415,-3.2737274,0.3,0.3,0.0,0.0,0.0,31.616526,262.1468
139,2020-02-11 19:00:00+00:00,3.9085,66.86599,-1.6915,-3.14114,0.0,0.0,0.0,0.0,0.0,32.078403,260.9606
140,2020-02-11 20:00:00+00:00,3.9585001,62.118324,-2.6415,-2.959323,0.0,0.0,0.0,0.0,0.0,30.302078,260.42584
141,2020-02-11 21:00:00+00:00,3.5085,62.239925,-3.0414999,-3.3465772,0.0,0.0,0.0,0.0,0.0,29.519999,257.3196
142,2020-02-11 22:00:00+00:00,3.1585,63.32348,-3.1415,-3.760149,0.0,0.0,0.0,0.0,0.0,29.869154,254.62369
143,2020-02-11 23:00:00+00:00,3.2085001,62.632057,-3.2415,-3.7368717,0.0,0.0,0.0,0.0,0.0,29.96662,253.95999
144,2020-02-12 00:00:00+00:00,2.2085001,75.13235,-1.7414999,-4.270948,0.0,0.0,0.0,0.0,0.0,28.119204,251.333
145,2020-02-12 01:00:00+00:00,2.2085001,73.76171,-1.9914999,-4.622485,0.4,0.099999994,0.21000001,0.0,0.0,30.29566,249.8423
146,2020-02-12 02:00:00+00:00,2.9585001,67.90099,-2.3915,-4.3059306,0.0,0.0,0.0,0.0,0.0,32.902103,252.1597
147,2020-02-12 03:00:00+00:00,2.7085001,67.34567,-2.7415,-4.520227,0.0,0.0,0.0,0.0,0.0,32.343952,253.17851
148,2020-02-12 04:00:00+00:00,2.6585,64.395004,-3.3915,-4.4702444,0.0,0.0,0.0,0.0,0.0,31.09575,249.67677
149,2020-02-12 05:00:00+00:00,2.8585,60.24941,-4.0915003,-4.4533052,0.0,0.0,0.0,0.0,0.0,31.771912,250.12773
150,2020-02-12 06:00:00+00:00,2.9085,60.262005,-4.0415,-4.3973923,0.0,0.0,0.0,0.0,0.0,31.771912,250.12773
151,2020-02-12 07:00:00+00:00,2.7085001,63.689976,-3.4915,-4.432547,0.0,0.0,0.0,1.0,0.0,31.09575,249.67677
152,2020-02-12 08:00:00+00:00,3.3585,63.37106,-2.9415,-3.7112808,0.0,0.0,0.0,26.0,3233.6565,31.079071,251.77483
153,2020-02-12 09:00:00+00:00,4.3085,60.83751,-2.5915,-2.4098902,0.0,0.0,0.0,108.0,3600.0,28.97944,243.43501
154,2020-02-12 10:00:00+00:00,5.3585,53.27844,-3.3915,-3.3110418,0.0,0.0,0.0,213.0,3600.0,41.66368,257.5249
155,2020-02-12 11:00:00+00:00,5.9585,52.264927,-3.0915,-2.797265,0.0,0.0,0.0,202.0,3600.0,42.51202,262.21307
156,2020-02-12 12:00:00+00:00,5.2584996,64.287384,-0.9415,-2.372211,0.0,0.0,0.0,66.0,3157.791,36.792282,253.51547
157,2020-02-12 13:00:00+00:00,5.9084997,59.02917,-1.4914999,-1.8727136,0.2,0.2,0.0,147.0,3600.0,37.28738,259.9921
158,2020-02-12 14:00:00+00:00,5.8585,57.094254,-1.9914999,-1.4857597,0.0,0.0,0.0,94.0,3600.0,33.818928,258.33127
159,2020-02-12 15:00:00+00:00,5.6085,56.400005,-2.3915,-1.3833203,0.0,0.0,0.0,85.0,3600.0,31.035257,266.00916
160,2020-02-12 16:00:00+00:00,5.0084996,54.184925,-3.4915,-2.0450907,0.0,0.0,0.0,18.0,1777.0538,30.49818,262.53952
161,2020-02-12 17:00:00+00:00,4.2584996,61.27744,-2.5414999,-2.622807,0.0,0.0,0.0,0.0,0.0,30.141266,262.45065
162,2020-02-12 18:00:00+00:00,3.8585,66.1208,-1.8915,-2.7526193,0.0,0.0,0.0,0.0,0.0,28.883131,259.9507
163,2020-02-12 19:00:00+00:00,3.5085,70.306694,-1.3915,-3.0539393,0.0,0.0,0.0,0.0,0.0,29.024128,262.8751
164,2020-02-12 20:00:00+00:00,3.3585,73.166534,-0.99149996,-2.7134702,0.0,0.0,0.0,0.0,0.0,26.052162,258.84537
165,2020-02-12 21:00:00+00:00,2.8585,73.07269,-1.4914999,-3.1416097,0.0,0.0,0.0,0.0,0.0,25.071096,254.16754
166,2020-02-12 22:00:00+00:00,2.6585,71.7032,-1.9415,-3.449775,0.0,0.0,0.0,0.0,0.0,25.38702,251.82188
167,2020-02-12 23:00:00+00:00,2.6585,71.43944,-1.9914999,-3.4732714,0.0,0.0,0.0,0.0,0.0,25.501621,251.0534
168,2020-02-13 00:00:00+00:00,2.8085,70.94452,-1.9415,-3.0676415,0.0,0.0,0.0,0.0,0.0,23.795427,252.38733
169,2020-02-13 01:00:00+00:00,2.9085,70.964516,-1.8414999,-3.2201858,0.0,0.0,0.0,0.0,0.0,25.620771,252.838
170,2020-02-13 02:00:00+00:00,2.6585,72.76692,-1.7414999,-3.4391322,0.0,0.0,0.0,0.0,0.0,25.501621,251.0534
171,2020-02-13 03:00:00+00:00,2.2085001,76.24508,-1.5415,-3.663541,0.0,0.0,0.0,0.0,0.0,24.144167,249.94382
172,2020-02-13 04:00:00+00:00,1.8585,78.74831,-1.4415,-3.7542756,0.0,0.0,0.0,0.0,0.0,22.461807,248.36905
173,2020-02-13 05:00:00+00:00,1.4585,80.73744,-1.4914999,-3.7979007,0.0,0.0,0.0,0.0,0.0,19.969458,242.04912
174,2020-02-13 06:00:00+00:00,1.0085,82.17175,-1.6915,-4.043148,0.0,0.0,0.0,0.0,0.0,18.374111,235.37578
175,2020-02-13 07:00:00+00:00,0.70849997,84.5857,-1.5914999,-3.9514377,0.0,0.0,0.0,3.0,0.0,15.782622,224.9999
176,2020-02-13 08:00:00+00:00,2.0085,82.00436,-0.7415,-2.4879665,0.0,0.0,0.0,60.0,3361.8013,15.496736,210.73541
177,2020-02-13 09:00:00+00:00,3.5585,76.472946,-0.19150001,-1.084646,0.0,0.0,0.0,165.0,3600.0,17.068707,207.64589
178,2020-02-13 10:00:00+00:00,5.0585,72.168236,0.4585,0.27736092,0.0,0.0,0.0,242.0,3600.0,18.709612,210.01828
179,2020-02-13 11:00:00+00:00,5.6584997,70.7387,0.7585,1.0793729,0.0,0.0,0.0,131.0,3600.0,17.654686,196.58742
180,2020-02-13 12:00:00+00:00,5.9084997,68.77767,0.6085,1.462606,0.0,0.0,0.0,54.0,2202.4521,16.575644,177.5105
181,2020-02-13 13:00:00+00:00,5.8585,68.02616,0.4085,1.2513723,0.0,0.0,0.0,10.0,0.0,17.462782,165.67725
182,2020-02-13 14:00:00+00:00,5.3085,71.4388,0.5585,0.9942503,0.0,0.0,0.0,0.0,0.0,15.617529,154.02567
183,2020-02-13 15:00:00+00:00,5.1584997,71.151825,0.3585,0.60084915,0.0,0.0,0.0,0.0,0.0,17.068707,152.35411
184,2020-02-13 16:00:00+00:00,5.0585,67.11825,-0.54150003,0.09696102,0.1,0.1,0.0,0.0,0.0,18.892282,149.03632
185,2020-02-13 17:00:00+00:00,4.6085,68.25485,-0.7415,-0.7503152,0.1,0.1,0.0,0.0,0.0,21.413193,153.00424
186,2020-02-13 18:00:00+00:00,4.3085,74.68446,0.2085,-0.93057704,0.2,0.2,0.0,0.0,0.0,21.578989,152.15251
187,2020-02-13 19:00:00+00:00,4.0585,79.65657,0.8585,-0.8422127,0.2,0.2,0.0,0.0,0.0,19.969458,146.0234
188,2020-02-13 20:00:00+00:00,3.8085,86.47466,1.7585001,-0.686038,0.4,0.4,0.0,0.0,0.0,18.218275,150.39565
189,2020-02-13 21:00:00+00:00,3.8085,88.03227,2.0085,-0.24752426,0.5,0.5,0.0,0.0,0.0,15.509274,158.19853
190,2020-02-13 22:00:00+00:00,3.4085,91.520424,2.1585,0.30206966,0.7,0.7,0.0,0.0,0.0,9.178235,154.44008
191,2020-02-13 23:00:00+00:00,3.4085,92.83281,2.3585,0.77903366,0.3,0.3,0.0,0.0,0.0,6.151683,159.44388
192,2020-02-14 00:00:00+00:00,3.8085,93.51564,2.8585,1.5285187,0.0,0.0,0.0,0.0,0.0,4.379589,189.46225
193,2020-02-14 01:00:00+00:00,3.8585,93.84982,2.9585001,1.3892212,0.0,0.0,0.0,0.0,0.0,5.8048253,240.2552
194,2020-02-14 02:00:00+00:00,4.1085,93.2009,3.1085,0.97692394,0.0,0.0,0.0,0.0,0.0,10.538843,277.8532
